"","datetime","q_cms_hb","NO3","TP","NO3_source","TP_source","DOC"
"9172",2023-01-04 18:30:00,1.778749528,4.358140196,0.053950775,"sensor","sensor",7.216198
"9173",2023-01-04 18:45:00,1.813197793,4.367083386,0.025584788,"sensor","sensor",7.167597
"9174",2023-01-04 19:00:00,1.77019575,4.354528271,0.037103478,"sensor","sensor",7.100203
"9175",2023-01-04 19:15:00,1.787326607,4.356315251,0.042646059,"sensor","sensor",7.200912
"9176",2023-01-04 19:30:00,1.77019575,4.341574265,0.043111261,"sensor","sensor",7.203234
"9177",2023-01-04 19:45:00,1.821868219,4.341737471,0.051869267,"sensor","sensor",7.156406
"9178",2023-01-04 20:00:00,1.753158037,4.339525739,0.044885515,"sensor","sensor",7.1156
"9179",2023-01-04 20:15:00,1.77019575,4.344917554,0.048387448,"sensor","sensor",7.193658
"9180",2023-01-04 20:30:00,1.787326607,4.347661495,0.029310766,"sensor","sensor",7.104712
"9181",2023-01-04 20:45:00,1.753158037,4.329582356,0.063946152,"sensor","sensor",7.147948
"9182",2023-01-04 21:00:00,1.761665258,4.339476651,0.051236235,"sensor","sensor",7.186117
"9183",2023-01-04 21:15:00,1.761665258,4.347857357,0.027046542,"sensor","sensor",7.172026
"9184",2023-01-04 21:30:00,1.761665258,4.335339122,0.05278466,"sensor","sensor",7.171277
"9185",2023-01-04 21:45:00,1.778749528,4.346034877,0.024249699,"sensor","sensor",7.138994
"9186",2023-01-04 22:00:00,1.761665258,4.334651206,0.037410793,"sensor","sensor",7.105937
"9187",2023-01-04 22:15:00,1.761665258,4.334626887,0.051553949,"sensor","sensor",7.083329
"9188",2023-01-04 22:30:00,1.753158037,4.331246482,0.070337692,"sensor","sensor",7.122922
"9189",2023-01-04 22:45:00,1.744674072,4.345925306,0.026498449,"sensor","sensor",7.09563
"9190",2023-01-04 23:00:00,1.753158037,4.343392207,0.047167681,"sensor","sensor",7.084252
"9191",2023-01-04 23:15:00,1.77019575,4.323339472,0.050184762,"sensor","sensor",7.081759
"9192",2023-01-04 23:30:00,1.744674072,4.325653839,0.03452276,"sensor","sensor",7.107819
"9193",2023-01-04 23:45:00,1.73621335,4.339652844,0.000235,"sensor","sensor",7.120497
"9194",2023-01-05 00:00:00,1.77019575,4.302958556,0.070087361,"sensor","sensor",7.104434
"9195",2023-01-05 00:15:00,1.753158037,4.298264526,0.057556236,"sensor","sensor",7.144735
"9196",2023-01-05 00:30:00,1.753158037,4.300825254,0.049162722,"sensor","sensor",7.179691
"9197",2023-01-05 00:45:00,1.753158037,4.298807314,0.038838888,"sensor","sensor",7.186658
"9198",2023-01-05 01:00:00,1.77019575,4.283474371,0.055213499,"sensor","sensor",7.290513
"9199",2023-01-05 01:15:00,1.761665258,4.272658734,0.047311532,"sensor","sensor",7.322907
"9200",2023-01-05 01:30:00,1.787326607,4.286741599,0.040578741,"sensor","sensor",7.399154
"9201",2023-01-05 01:45:00,1.77019575,4.268667797,0.045664982,"sensor","sensor",7.521281
"9202",2023-01-05 02:00:00,1.839279206,4.269002408,0.034317548,"sensor","sensor",7.615283
"9203",2023-01-05 02:15:00,1.821868219,4.258471741,0.029137293,"sensor","sensor",7.725832
"9204",2023-01-05 02:30:00,1.839279206,4.24201012,0.040831866,"sensor","sensor",7.728463
"9205",2023-01-05 02:45:00,1.874382118,4.241571903,0.034115444,"sensor","sensor",7.918904
"9206",2023-01-05 03:00:00,1.909860382,4.22986591,0.021024927,"sensor","sensor",7.972194
"9207",2023-01-05 03:15:00,1.963783561,4.209948446,0.035942645,"sensor","sensor",7.921058
"9208",2023-01-05 03:30:00,2.000204196,4.172484741,0.042287902,"sensor","sensor",7.766537
"9209",2023-01-05 03:45:00,2.083535993,4.133499399,0.046503826,"sensor","sensor",7.890702
"9210",2023-01-05 04:00:00,2.149680988,4.107801875,0.037485043,"sensor","sensor",7.663996
"9211",2023-01-05 04:15:00,2.246204851,4.06264377,0.045952227,"sensor","sensor",7.742333
"9212",2023-01-05 04:30:00,2.385376147,4.006723352,0.065291105,"sensor","sensor",7.642524
"9213",2023-01-05 04:45:00,2.645719919,3.963286173,0.072817573,"sensor","sensor",7.529482
"9214",2023-01-05 05:00:00,NA,3.936335248,0.075438508,"sensor","sensor",7.347859
"9215",2023-01-05 05:15:00,3.248601938,3.906718171,0.052933728,"sensor","sensor",7.338624
"9216",2023-01-05 05:30:00,3.481867641,3.843178144,0.122930277,"sensor","sensor",7.360826
"9217",2023-01-05 05:45:00,3.842379341,3.782832879,0.102011345,"sensor","sensor",7.465998
"9218",2023-01-05 06:00:00,4.251051083,3.683676739,0.129598694,"sensor","sensor",7.444754
"9219",2023-01-05 06:15:00,4.63892351,3.631776809,0.112916129,"sensor","sensor",7.451727
"9220",2023-01-05 06:30:00,5.280594583,3.513494638,0.206766724,"sensor","sensor",7.641202
"9221",2023-01-05 06:45:00,6.140712614,3.369511928,0.304373161,"sensor","sensor",7.681646
"9222",2023-01-05 07:00:00,5.801218146,3.073376786,0.419515279,"sensor","sensor",7.438482
"9223",2023-01-05 07:15:00,7.037513418,2.859652122,0.478637897,"sensor","sensor",7.32272
"9224",2023-01-05 07:30:00,7.320078224,2.707667834,0.527603966,"sensor","sensor",7.139481
"9225",2023-01-05 07:45:00,7.943977897,2.544837033,0.637562988,"sensor","sensor",7.08405
"9226",2023-01-05 08:00:00,7.765590477,2.445089124,0.685598072,"sensor","sensor",7.037138
"9227",2023-01-05 08:15:00,8.513649069,2.324060084,0.697673006,"sensor","sensor",6.95534
"9228",2023-01-05 08:30:00,8.680515157,2.205116164,0.797228661,"sensor","sensor",6.900568
"9229",2023-01-05 08:45:00,8.410286026,2.130504859,0.829544952,"sensor","sensor",6.98067
"9230",2023-01-05 09:00:00,8.266774833,2.083219789,0.861950938,"sensor","sensor",7.120793
"9231",2023-01-05 09:15:00,8.934250711,2.073869778,0.838217064,"sensor","sensor",7.317645
"9232",2023-01-05 09:30:00,8.617725934,2.134536684,0.844007738,"sensor","sensor",7.440435
"9233",2023-01-05 09:45:00,8.849213239,2.143628925,0.872089886,"sensor","sensor",7.562531
"9234",2023-01-05 10:00:00,8.849213239,2.187991072,0.786560354,"sensor","sensor",7.675835
"9235",2023-01-05 10:15:00,9.586724305,2.258579476,0.775913488,"sensor","sensor",7.959148
"9236",2023-01-05 10:30:00,8.955581887,2.293636781,0.792242718,"sensor","sensor",8.055212
"9237",2023-01-05 10:45:00,9.542416783,2.308295397,0.735920536,"sensor","sensor",8.063716
"9238",2023-01-05 11:00:00,9.47617282,2.251807602,0.773516223,"sensor","sensor",8.287094
"9239",2023-01-05 11:15:00,9.062669063,2.188704261,0.812672658,"sensor","sensor",8.427888
"9240",2023-01-05 11:30:00,9.720343062,2.154417112,0.787570327,"sensor","sensor",8.683453
"9241",2023-01-05 11:45:00,9.675687375,2.101707156,0.834011209,"sensor","sensor",8.682496
"9242",2023-01-05 12:00:00,9.990719684,2.094134648,0.846574409,"sensor","sensor",8.948473
"9243",2023-01-05 12:15:00,9.675687375,2.110483599,0.827632645,"sensor","sensor",9.097596
"9244",2023-01-05 12:30:00,9.742714474,2.11524469,0.795948018,"sensor","sensor",9.299018
"9245",2023-01-05 12:45:00,9.454149416,2.13074555,0.748752356,"sensor","sensor",9.38532
"9246",2023-01-05 13:00:00,10.12748128,2.153059015,0.752898189,"sensor","sensor",9.697139
"9247",2023-01-05 13:15:00,10.40416031,2.155610535,0.725400999,"sensor","sensor",9.607582
"9248",2023-01-05 13:30:00,10.40416031,2.164964374,0.723452656,"sensor","sensor",9.510955
"9249",2023-01-05 13:45:00,9.410189432,2.196446806,0.700012462,"sensor","sensor",9.617727
"9250",2023-01-05 14:00:00,9.698000699,2.214116497,0.640300374,"sensor","sensor",9.611877
"9251",2023-01-05 14:15:00,9.720343062,2.210800233,0.630062714,"sensor","sensor",9.771109
"9252",2023-01-05 14:30:00,10.3114658,2.226801758,0.585208319,"sensor","sensor",9.677427
"9253",2023-01-05 14:45:00,9.787544478,2.256442482,0.582739515,"sensor","sensor",9.791439
"9254",2023-01-05 15:00:00,9.900128444,2.264742323,0.576716155,"sensor","sensor",9.855376
"9255",2023-01-05 15:15:00,9.410189432,2.306033973,0.499802582,"sensor","sensor",9.732646
"9256",2023-01-05 15:30:00,9.257240209,2.294854321,0.543107367,"sensor","sensor",9.673197
"9257",2023-01-05 15:45:00,9.10570537,2.322208693,0.461394125,"sensor","sensor",9.803773
"9258",2023-01-05 16:00:00,9.170475876,2.3240895,0.44423341,"sensor","sensor",9.953367
"9259",2023-01-05 16:15:00,9.388252833,2.334436256,0.43499513,"sensor","sensor",9.865705
"9260",2023-01-05 16:30:00,8.555194094,2.339517829,0.432673426,"sensor","sensor",9.851708
"9261",2023-01-05 16:45:00,8.596853402,2.364776228,0.438900566,"sensor","sensor",9.687725
"9262",2023-01-05 17:00:00,8.16512034,2.421313371,0.389175451,"sensor","sensor",9.764569
"9263",2023-01-05 17:15:00,8.369140426,2.473804014,0.365757131,"sensor","sensor",9.866569
"9264",2023-01-05 17:30:00,7.511952579,2.49161246,0.402847727,"sensor","sensor",9.827289
"9265",2023-01-05 17:45:00,7.765590477,2.526004316,0.413249198,"sensor","sensor",9.76193
"9266",2023-01-05 18:00:00,7.187432641,2.589311084,0.396530841,"sensor","sensor",9.719297
"9267",2023-01-05 18:15:00,7.263062316,2.655720566,0.330621085,"sensor","sensor",9.656941
"9268",2023-01-05 18:30:00,7.00031236,2.695054095,0.36785351,"sensor","sensor",9.634235
"9269",2023-01-05 18:45:00,7.00031236,2.725736473,0.379482956,"sensor","sensor",9.667769
"9270",2023-01-05 19:00:00,6.779441588,2.786901272,0.303607425,"sensor","sensor",9.695263
"9271",2023-01-05 19:15:00,6.262117756,2.801256753,0.37438378,"sensor","sensor",9.641444
"9272",2023-01-05 19:30:00,6.544669023,2.811173046,0.413694623,"sensor","sensor",9.61535
"9273",2023-01-05 19:45:00,5.952641119,2.890491461,0.310330327,"sensor","sensor",9.674016
"9274",2023-01-05 20:00:00,6.402512886,2.869285941,0.42891576,"sensor","sensor",9.663006
"9275",2023-01-05 20:15:00,6.071940542,2.907942955,0.411325003,"sensor","sensor",9.662904
"9276",2023-01-05 20:30:00,5.570042235,2.990282008,0.315135035,"sensor","sensor",9.717405
"9277",2023-01-05 20:45:00,5.734625794,3.008565794,0.33950867,"sensor","sensor",9.775641
"9278",2023-01-05 21:00:00,5.408160934,3.010058519,0.391562765,"sensor","sensor",9.769976
"9279",2023-01-05 21:15:00,5.360121943,3.055624032,0.349329914,"sensor","sensor",9.74684
"9280",2023-01-05 21:30:00,5.88506989,3.102921622,0.321620295,"sensor","sensor",9.876335
"9281",2023-01-05 21:45:00,5.817934123,3.122994787,0.329783837,"sensor","sensor",9.890896
"9282",2023-01-05 22:00:00,5.619133098,3.158765423,0.318914446,"sensor","sensor",9.802504
"9283",2023-01-05 22:15:00,5.488764445,3.224769588,0.252953436,"sensor","sensor",9.973961
"9284",2023-01-05 22:30:00,5.586378819,3.20756282,0.33774495,"sensor","sensor",9.977118
"9285",2023-01-05 22:45:00,5.537450123,3.275062318,0.279341314,"sensor","sensor",9.956726
"9286",2023-01-05 23:00:00,5.635550812,3.317830821,0.247529932,"sensor","sensor",9.959683
"9287",2023-01-05 23:15:00,5.570042235,3.355123697,0.256352294,"sensor","sensor",9.937195
"9288",2023-01-05 23:30:00,5.488764445,3.364915414,0.243972305,"sensor","sensor",9.971766
"9289",2023-01-05 23:45:00,5.376108038,3.37411053,0.240294337,"sensor","sensor",10.05856
"9290",2023-01-06 00:00:00,5.408160934,3.372647453,0.242495235,"sensor","sensor",9.965535
"9291",2023-01-06 00:15:00,5.801218146,3.384931969,0.245176696,"sensor","sensor",9.950068
"9292",2023-01-06 00:30:00,5.537450123,3.40289866,0.214608978,"sensor","sensor",9.965012
"9293",2023-01-06 00:45:00,5.154745739,3.415306185,0.232310102,"sensor","sensor",9.960697
"9294",2023-01-06 01:00:00,5.376108038,3.438915944,0.21481187,"sensor","sensor",9.874634
"9295",2023-01-06 01:15:00,5.851447614,3.462346613,0.194037425,"sensor","sensor",9.867541
"9296",2023-01-06 01:30:00,5.488764445,3.433163919,0.25666197,"sensor","sensor",9.893495
"9297",2023-01-06 01:45:00,5.296446341,3.452959165,0.214285987,"sensor","sensor",9.802858
"9298",2023-01-06 02:00:00,5.472589842,3.433216921,0.24740536,"sensor","sensor",9.804096
"9299",2023-01-06 02:15:00,5.392121032,3.46328138,0.214050035,"sensor","sensor",9.770434
"9300",2023-01-06 02:30:00,5.264769661,3.46742726,0.210037821,"sensor","sensor",9.792233
"9301",2023-01-06 02:45:00,5.312324946,3.462467113,0.241030323,"sensor","sensor",9.725172
"9302",2023-01-06 03:00:00,5.296446341,3.491356114,0.201038904,"sensor","sensor",9.749017
"9303",2023-01-06 03:15:00,5.280594583,3.488927344,0.221039996,"sensor","sensor",9.750922
"9304",2023-01-06 03:30:00,5.061482991,3.513661805,0.204200145,"sensor","sensor",9.710099
"9305",2023-01-06 03:45:00,5.046032672,3.528984243,0.209350755,"sensor","sensor",9.707785
"9306",2023-01-06 04:00:00,4.969181039,3.559534225,0.191692571,"sensor","sensor",9.684604
"9307",2023-01-06 04:15:00,4.90817905,3.565047987,0.203778398,"sensor","sensor",9.775044
"9308",2023-01-06 04:30:00,4.923389647,3.573268625,0.217820084,"sensor","sensor",9.748857
"9309",2023-01-06 04:45:00,4.817473326,3.581715974,0.219319336,"sensor","sensor",9.658169
"9310",2023-01-06 05:00:00,NA,3.607780791,0.195667873,"sensor","sensor",9.73583
"9311",2023-01-06 05:15:00,4.787450344,3.615388567,0.180184604,"sensor","sensor",9.647016
"9312",2023-01-06 05:30:00,4.84760238,3.608039422,0.199676021,"sensor","sensor",9.723172
"9313",2023-01-06 05:45:00,4.683203988,3.632663131,0.18078951,"sensor","sensor",9.692502
"9314",2023-01-06 06:00:00,4.653657266,3.647414089,0.17667776,"sensor","sensor",9.624176
"9315",2023-01-06 06:15:00,4.862706711,3.659210498,0.154624544,"sensor","sensor",9.411794
"9316",2023-01-06 06:30:00,4.565650338,3.667498427,0.172275012,"sensor","sensor",9.587976
"9317",2023-01-06 06:45:00,4.536525483,3.666720797,0.166199512,"sensor","sensor",9.599174
"9318",2023-01-06 07:00:00,4.378217745,3.653167733,0.19628873,"sensor","sensor",9.524549
"9319",2023-01-06 07:15:00,4.251051083,3.665530073,0.188366993,"sensor","sensor",9.558619
"9320",2023-01-06 07:30:00,4.195211415,3.663466822,0.165695664,"sensor","sensor",9.591171
"9321",2023-01-06 07:45:00,4.251051083,3.653674974,0.191297874,"sensor","sensor",9.552879
"9322",2023-01-06 08:00:00,4.349775434,3.66564912,0.197826325,"sensor","sensor",9.55859
"9323",2023-01-06 08:15:00,4.378217745,3.680507975,0.171859316,"sensor","sensor",9.46366
"9324",2023-01-06 08:30:00,4.084781582,3.703545531,0.143952755,"sensor","sensor",9.491169
"9325",2023-01-06 08:45:00,4.307308207,3.695785699,0.170856561,"sensor","sensor",9.477344
"9326",2023-01-06 09:00:00,4.15360519,3.707301688,0.171630205,"sensor","sensor",9.493446
"9327",2023-01-06 09:15:00,4.181316642,3.710028825,0.178266496,"sensor","sensor",9.407277
"9328",2023-01-06 09:30:00,4.125997788,3.73708987,0.161316091,"sensor","sensor",9.384656
"9329",2023-01-06 09:45:00,4.043798982,3.744765557,0.169916298,"sensor","sensor",9.420504
"9330",2023-01-06 10:00:00,4.098494346,3.769389496,0.158586193,"sensor","sensor",9.358604
"9331",2023-01-06 10:15:00,4.030189975,3.774169543,0.17246023,"sensor","sensor",9.233598
"9332",2023-01-06 10:30:00,3.868899687,3.785024457,0.155126949,"sensor","sensor",9.341928
"9333",2023-01-06 10:45:00,3.815961999,3.788107808,0.17332925,"sensor","sensor",9.292233
"9334",2023-01-06 11:00:00,3.842379341,3.81986344,0.127080574,"sensor","sensor",9.263721
"9335",2023-01-06 11:15:00,3.855626632,3.844767402,0.136332401,"sensor","sensor",9.245532
"9336",2023-01-06 11:30:00,3.815961999,3.858238279,0.145974127,"sensor","sensor",9.223434
"9337",2023-01-06 11:45:00,3.842379341,3.844494672,0.156728029,"sensor","sensor",9.199777
"9338",2023-01-06 12:00:00,3.868899687,3.878964855,0.123258146,"sensor","sensor",9.175968
"9339",2023-01-06 12:15:00,3.763435956,3.888623727,0.152076352,"sensor","sensor",9.10121
"9340",2023-01-06 12:30:00,3.935651795,3.921623678,0.107801679,"sensor","sensor",9.130277
"9341",2023-01-06 12:45:00,3.72431112,3.916270144,0.139226661,"sensor","sensor",9.053219
"9342",2023-01-06 13:00:00,3.908873538,3.931652104,0.153836085,"sensor","sensor",9.049477
"9343",2023-01-06 13:15:00,3.685417106,3.946942725,0.142696335,"sensor","sensor",8.903236
"9344",2023-01-06 13:30:00,3.763435956,3.980344084,0.10472795,"sensor","sensor",8.995981
"9345",2023-01-06 13:45:00,3.659615841,3.982265145,0.128650563,"sensor","sensor",9.026123
"9346",2023-01-06 14:00:00,3.802791925,3.978277177,0.135203759,"sensor","sensor",9.023758
"9347",2023-01-06 14:15:00,3.519535946,3.991273856,0.143107629,"sensor","sensor",8.820143
"9348",2023-01-06 14:30:00,3.494398303,4.006398618,0.136868249,"sensor","sensor",8.908424
"9349",2023-01-06 14:45:00,3.595560273,4.031942815,0.096888037,"sensor","sensor",8.86539
"9350",2023-01-06 15:00:00,3.60832028,4.030548012,0.128840779,"sensor","sensor",8.929038
"9351",2023-01-06 15:15:00,3.672503673,4.050931353,0.102057832,"sensor","sensor",8.827992
"9352",2023-01-06 15:30:00,3.532142951,4.021303289,0.159506951,"sensor","sensor",8.842843
"9353",2023-01-06 15:45:00,3.519535946,4.053391971,0.142812368,"sensor","sensor",8.79015
"9354",2023-01-06 16:00:00,3.494398303,4.050608784,0.14232603,"sensor","sensor",8.761042
"9355",2023-01-06 16:15:00,3.407217146,4.065692616,0.144117182,"sensor","sensor",8.724496
"9356",2023-01-06 16:30:00,3.431999108,4.071344651,0.13090999,"sensor","sensor",8.762743
"9357",2023-01-06 16:45:00,3.469362402,4.089926894,0.128765474,"sensor","sensor",8.72747
"9358",2023-01-06 17:00:00,3.394864199,4.100572232,0.130922234,"sensor","sensor",8.635262
"9359",2023-01-06 17:15:00,3.407217146,4.091950778,0.160410783,"sensor","sensor",8.685269
"9360",2023-01-06 17:30:00,3.284826545,4.098414069,0.157616784,"sensor","sensor",8.627609
"9361",2023-01-06 17:45:00,3.236577476,4.122635251,0.12304788,"sensor","sensor",8.736828
"9362",2023-01-06 18:00:00,3.284826545,4.1300662,0.126526259,"sensor","sensor",8.653697
"9363",2023-01-06 18:15:00,3.357957351,4.138271906,0.137338577,"sensor","sensor",8.629239
"9364",2023-01-06 18:30:00,3.370234313,4.155361255,0.128425921,"sensor","sensor",8.654023
"9365",2023-01-06 18:45:00,3.284826545,4.165714439,0.092167856,"sensor","sensor",8.641142
"9366",2023-01-06 19:00:00,3.224578198,4.156725383,0.128422553,"sensor","sensor",8.534849
"9367",2023-01-06 19:15:00,3.260651595,4.165205192,0.130201604,"sensor","sensor",8.464644
"9368",2023-01-06 19:30:00,3.248601938,4.173801001,0.139016397,"sensor","sensor",8.453482
"9369",2023-01-06 19:45:00,3.117715952,4.171060958,0.14753224,"sensor","sensor",8.51251
"9370",2023-01-06 20:00:00,3.129489125,4.172148072,0.133217407,"sensor","sensor",8.492859
"9371",2023-01-06 20:15:00,3.129489125,4.208251081,0.121770009,"sensor","sensor",8.568846
"9372",2023-01-06 20:30:00,3.10596784,4.203226334,0.093408103,"sensor","sensor",8.4284
"9373",2023-01-06 20:45:00,3.141287372,4.200581751,0.12258667,"sensor","sensor",8.393346
"9374",2023-01-06 21:00:00,3.17683268,4.205577214,0.130626883,"sensor","sensor",8.44465
"9375",2023-01-06 21:15:00,3.094244777,4.213215488,0.111009414,"sensor","sensor",8.465681
"9376",2023-01-06 21:30:00,3.117715952,4.226192807,0.124932513,"sensor","sensor",8.427627
"9377",2023-01-06 21:45:00,3.153110706,4.232641566,0.106518965,"sensor","sensor",8.386203
"9378",2023-01-06 22:00:00,3.094244777,4.223053692,0.123476822,"sensor","sensor",8.413451
"9379",2023-01-06 22:15:00,3.082546752,4.215388124,0.14879791,"sensor","sensor",8.369647
"9380",2023-01-06 22:30:00,3.10596784,4.241421084,0.083224477,"sensor","sensor",8.338885
"9381",2023-01-06 22:45:00,3.070873751,4.233139448,0.129154507,"sensor","sensor",8.301702
"9382",2023-01-06 23:00:00,3.024431747,4.23666808,0.112389516,"sensor","sensor",8.261781
"9383",2023-01-06 23:15:00,3.012883684,4.247878082,0.118662945,"sensor","sensor",8.318545
"9384",2023-01-06 23:30:00,3.141287372,4.256712939,0.109369214,"sensor","sensor",8.244845
"9385",2023-01-06 23:45:00,3.10596784,4.25587432,0.097559612,"sensor","sensor",8.273109
"9386",2023-01-07 00:00:00,2.910072402,4.272378316,0.100347372,"sensor","sensor",8.282175
"9387",2023-01-07 00:15:00,3.036004773,4.273567338,0.104319591,"sensor","sensor",8.305612
"9388",2023-01-07 00:30:00,3.024431747,4.259303471,0.137523461,"sensor","sensor",8.300157
"9389",2023-01-07 00:45:00,2.932745165,4.284066886,0.093000315,"sensor","sensor",8.178548
"9390",2023-01-07 01:00:00,3.012883684,4.286045298,0.10823585,"sensor","sensor",8.176809
"9391",2023-01-07 01:15:00,2.921396358,4.270672392,0.102006676,"sensor","sensor",8.256991
"9392",2023-01-07 01:30:00,2.989862398,4.283133813,0.116284957,"sensor","sensor",8.238454
"9393",2023-01-07 01:45:00,2.966940815,4.290429015,0.101819788,"sensor","sensor",8.169734
"9394",2023-01-07 02:00:00,2.798196877,4.288852262,0.114029083,"sensor","sensor",8.107312
"9395",2023-01-07 02:15:00,2.932745165,4.281819735,0.137311837,"sensor","sensor",8.16533
"9396",2023-01-07 02:30:00,2.898773285,4.318839102,0.050950296,"sensor","sensor",8.151482
"9397",2023-01-07 02:45:00,2.898773285,4.289634842,0.119353275,"sensor","sensor",8.129002
"9398",2023-01-07 03:00:00,2.865024837,4.281177572,0.140135053,"sensor","sensor",8.239258
"9399",2023-01-07 03:15:00,2.820373879,4.325236263,0.083212853,"sensor","sensor",8.167853
"9400",2023-01-07 03:30:00,2.853824947,4.317127287,0.080402426,"sensor","sensor",8.143135
"9401",2023-01-07 03:45:00,2.809273016,4.315755699,0.103925349,"sensor","sensor",8.111868
"9402",2023-01-07 04:00:00,2.853824947,4.314393575,0.116679762,"sensor","sensor",8.139562
"9403",2023-01-07 04:15:00,2.78714545,4.33290495,0.099544432,"sensor","sensor",8.108817
"9404",2023-01-07 04:30:00,2.732258555,4.310400299,0.107434412,"sensor","sensor",8.16063
"9405",2023-01-07 04:45:00,2.754139316,4.325505068,0.109032584,"sensor","sensor",8.192529
"9406",2023-01-07 05:00:00,NA,4.315633341,0.10057206,"sensor","sensor",8.171838
"9407",2023-01-07 05:15:00,2.809273016,4.297874386,0.120975879,"sensor","sensor",8.201771
"9408",2023-01-07 05:30:00,2.798196877,4.315206358,0.089783289,"sensor","sensor",8.143492
"9409",2023-01-07 05:45:00,2.776118723,4.310570681,0.101922756,"sensor","sensor",8.196368
"9410",2023-01-07 06:00:00,2.798196877,4.32500648,0.083917218,"sensor","sensor",8.202895
"9411",2023-01-07 06:15:00,2.754139316,4.322895154,0.088423686,"sensor","sensor",8.141809
"9412",2023-01-07 06:30:00,2.910072402,4.327843922,0.073661513,"sensor","sensor",8.148281
"9413",2023-01-07 06:45:00,2.798196877,4.31301111,0.085289851,"sensor","sensor",8.119656
"9414",2023-01-07 07:00:00,2.765116683,4.313594173,0.079721822,"sensor","sensor",8.137214
"9415",2023-01-07 07:15:00,2.865024837,4.318194392,0.074039962,"sensor","sensor",8.28855
"9416",2023-01-07 07:30:00,2.842649832,4.304064415,0.09374845,"sensor","sensor",8.258254
"9417",2023-01-07 07:45:00,2.831499481,4.304444125,0.099455019,"sensor","sensor",8.292135
"9418",2023-01-07 08:00:00,2.754139316,4.308737033,0.083646169,"sensor","sensor",8.347857
"9419",2023-01-07 08:15:00,2.809273016,4.305806723,0.049468152,"sensor","sensor",8.294992
"9420",2023-01-07 08:30:00,2.898773285,4.305320138,0.081942605,"sensor","sensor",8.403205
"9421",2023-01-07 08:45:00,2.820373879,4.287787403,0.068869443,"sensor","sensor",8.484469
"9422",2023-01-07 09:00:00,2.944118835,4.304375911,0.07453172,"sensor","sensor",8.403751
"9423",2023-01-07 09:15:00,2.921396358,4.295493582,0.078805344,"sensor","sensor",8.392343
"9424",2023-01-07 09:30:00,2.910072402,4.291747609,0.06261587,"sensor","sensor",8.449832
"9425",2023-01-07 09:45:00,2.921396358,4.28205354,0.094374098,"sensor","sensor",8.535236
"9426",2023-01-07 10:00:00,2.97838915,4.284424984,0.096022281,"sensor","sensor",8.449464
"9427",2023-01-07 10:15:00,3.001360572,4.273725241,0.118889567,"sensor","sensor",8.411008
"9428",2023-01-07 10:30:00,2.944118835,4.280410523,0.096818461,"sensor","sensor",8.402123
"9429",2023-01-07 10:45:00,2.944118835,4.279802704,0.110127909,"sensor","sensor",8.390773
"9430",2023-01-07 11:00:00,2.932745165,4.29543714,0.085769542,"sensor","sensor",8.296188
"9431",2023-01-07 11:15:00,3.001360572,4.314545472,0.057840342,"sensor","sensor",8.23129
"9432",2023-01-07 11:30:00,2.944118835,4.290367968,0.101574982,"sensor","sensor",8.290928
"9433",2023-01-07 11:45:00,2.97838915,4.305768676,0.057065497,"sensor","sensor",8.360631
"9434",2023-01-07 12:00:00,2.955517381,4.298942513,0.071671379,"sensor","sensor",8.236219
"9435",2023-01-07 12:15:00,2.989862398,4.293637922,0.079391884,"sensor","sensor",8.179081
"9436",2023-01-07 12:30:00,2.989862398,4.292357664,0.075750383,"sensor","sensor",8.188895
"9437",2023-01-07 12:45:00,3.024431747,4.268277075,0.120002163,"sensor","sensor",8.243711
"9438",2023-01-07 13:00:00,2.97838915,4.272821855,0.085826143,"sensor","sensor",8.233795
"9439",2023-01-07 13:15:00,2.921396358,4.285333029,0.097611458,"sensor","sensor",8.150015
"9440",2023-01-07 13:30:00,3.047602773,4.270212215,0.100613475,"sensor","sensor",8.08224
"9441",2023-01-07 13:45:00,3.001360572,4.274520579,0.099741661,"sensor","sensor",8.112188
"9442",2023-01-07 14:00:00,2.97838915,4.284703192,0.092303246,"sensor","sensor",8.150838
"9443",2023-01-07 14:15:00,2.932745165,4.301735813,0.057908572,"sensor","sensor",8.026683
"9444",2023-01-07 14:30:00,2.989862398,4.289015037,0.087814045,"sensor","sensor",8.025584
"9445",2023-01-07 14:45:00,3.070873751,4.306618724,0.08022698,"sensor","sensor",8.0135
"9446",2023-01-07 15:00:00,2.966940815,4.302612273,0.091225396,"sensor","sensor",7.886382
"9447",2023-01-07 15:15:00,2.944118835,4.27124742,0.129350202,"sensor","sensor",7.951235
"9448",2023-01-07 15:30:00,2.989862398,4.288159296,0.102293318,"sensor","sensor",7.96825
"9449",2023-01-07 15:45:00,2.898773285,4.279925404,0.11791599,"sensor","sensor",7.854897
"9450",2023-01-07 16:00:00,2.989862398,4.302340485,0.0844392,"sensor","sensor",7.954781
"9451",2023-01-07 16:15:00,2.898773285,4.294013722,0.08079039,"sensor","sensor",7.82135
"9452",2023-01-07 16:30:00,2.842649832,4.304331948,0.074502067,"sensor","sensor",7.899742
"9453",2023-01-07 16:45:00,2.898773285,4.304336121,0.069308178,"sensor","sensor",7.909885
"9454",2023-01-07 17:00:00,2.865024837,4.290801697,0.0910485,"sensor","sensor",7.841027
"9455",2023-01-07 17:15:00,2.966940815,4.279773807,0.080021212,"sensor","sensor",7.837423
"9456",2023-01-07 17:30:00,2.78714545,4.281697473,0.088886072,"sensor","sensor",7.736865
